Teknologi Digital Bantu Promosikan Pariwisata Makassar,"MAKASSAR, KOMPAS.com - Wali Kota Makassar Mohammad Ramdhan Pomanto mengatakan, teknologi digital bisa mempermudah pemerintahannya dalam melakukan promosi pariwisata.
Yang masih menjadi pekerjaan rumah saat ini adalah tinggal bagaimana mengemas dan mengimplementasikannya.Hal tersebut diungkapkan oleh Ramdhan di acara seminar Teknologi Digital dan Branding Pariwisata Sulawesi Selatan yang diselenggarakan atas kerja sama antara harian Kompas dan operator seluler Telkomsel di Makassar, Jumat (29/4/2016) lalu.Digitalisasi pariwisata Sulawesi Selatan diwujudkan melalui aplikasi smartphone ""Tourism Makassar"" dan ""Makassar Smart City"". Melalui aplikasi Tourism Makassar, turis lokal maupun mancanegara bisa mendapat berbagai informasi penting seputar kota Makassar, seperti tempat-tempat wisata, informasi transportasi, kalender event-event di kota Makassar, dan mengenal kebudayaan lokal.Sementara aplikasi Makassar Smart City selain menampilkan tempat-tempat wisata di Makassar juga memiliki informasi berita dan layanan pengaduan.""Sekarang tinggal branding dan implementasi branding-nya mau seperti apa,"" demikian kata Ramdhan.Untuk itulah pemerintah kota Makassar membuat branding ""Sombere"" dalam kampanye pariwisatanya.Sombere yang dalam bahasa Makassar artinya adalah keramahtamahan, kerendahan hati, dan persaudaraan. Itu menjadi bentuk muatan kultural Makassar dalam mendorong industri pariwisata dengan pemanfaatan teknologi digital.Ramdhan mencontohkan, obyek wisata yang menarik di Makassar dikemas dengan pemasaran yang menonjolkan sisi historis, sehingga memunculkan ikatan emosional antara turis dan obyek wisatanya.""Sombere maksudnya di situ,"" terang Ramdhan.Sementara itu, General Manager Corporate Account Management Telkomsel Area Papua, Maluku, Sulawesi, dan Kalimantan (Pamasuka), Mulya Budiman mengatakan, teknologi digital juga bisa mendorong pariwisata dengan pemetaan segmen pasar.Mulya, atau yang kerap disapa Jemmy itu mencontohkan produk iklan mobile Telkomsel bisa dipakai untuk tujuan pemetaan tadi.Iklan mobile tersebut bisa dipetakan melalui estimasi gender, lokasi, situs yang kerap diakases, dan pola belanja.""Dengan demikian, iklan pariwisata, tawaran khusus, diskon-diskon itu bisa didistribusikan melalui jaringan ponsel pada target pasar yang lebih spesifik,"" kata Jemmy.",30 April 2016
Google Peringati Ultah Claude Shannon ke100 Siapa Dia,"KOMPAS.com - Laman utama Google hari ini dihiasi doodle bernuansa biru. Ada ikon ""Play"" yang memisahkan suku kata ""goo"" dan ""gle.
Jika menekan ikon tersebut, muncul seorang pria yang seakan bermain bola sirkus. Namun, bola sirkus itu tak berbentuk bulat, melainkan angka 1, 0, dan 0. Telinga sang pria pun disematkan simbol matematik ""+"".
Ternyata Google sedang merayakan kelahiran seorang matematikawan sohor bernama Claude Shannon. Hari ini, Sabtu (30/4/2016), Shannon seharusnya genap berusia 100 tahun, sebagaimana pantauan KompasTekno.
Selain matematikawan, Shannon juga dikenal sebagai ahli elektro, kriptografer, dan ""bapak teori informasi"". Ia adalah salah satu penemu teori paling produktif di bidang informasi.
Dua di antara teori temuannya yang melegenda adalah teori desain komputer digital dan sirkuit digital. Keduanya dikemukakan ke publik pada 1937 silam.
Shannon bisa dikatakan jenius. Pada usia 21 tahun, ia sudah mengemban gelar master di Massachussetts Institute of Technology (MIT).
Salah satu jasanya adalah menganalisis pengkodean untuk badan pertahanan nasional AS selama Perang Dunia ke-2. Ia dipercaya atas kemampuan memecahkan kode dan menjamin keamanan telekomunikasi AS.
Ia lahir di Petoskey, Michigan, AS, dan tumbuh besar di Gaylord, Michigan, AS. Pada 24 Februari 2001, Shannon menghembuskan nafas terakhir di Medford, Massachusetts, AS.
Meski telah tiada, peninggalan ilmunya terus dikenang hingga kini. Komputer analog dan komputer digital yang kita nikmati saat ini adalah buah dari penemuan teorinya di masa lalu.",30 April 2016
10 Aplikasi Gratis untuk Bikin Foto Makin Kinclong di Android,"KOMPAS.com - Menjepret foto sudah menjadi bagian dari kehidupan sehari-hari para pengguna smartphone. Ponsel-ponsel pintar masa kini pun mampu menghasilkan tangkapan gambar yang tak kalah memukau dari kamera digital.Meski hasil awalnya sudah bagus, foto tentu akan lebih kinclong lagi apabila dipermak melalui aplikasi penyunting gambar.Untuk hal yang satu ini, pemilik ponsel Android memiliki banyak pilihan aplikasi photo editing yang tersedia dan bisa dicoba. Nah, barangkali bisa mempermudah pencarian, KompasTekno menelusuri berbagai sumber untuk menyusun daftar 10 apikasi photo editing populer di platform Android. Semuanya bisa diperoleh secara gratis, tetapi memiliki kemampuan yang mumpuni! Untuk mengunduh aplikasi yang bersangkutan, silakan klik tautan di bagian subjudul.1. Google PhotosAndroid Central Tampilan aplikasi Google PhotosSetelah sempat digabungkan dengan Google+, layanan Google Photos kini berdiri secara mandiri, lengkap dengan aplikasinya sendiri tanpa harus diakses melalui Google+.Google Photos datang sebagai aplikasi pre-loaded di sebagian smartphone. Aplikasi ini menawarkan fitur-fitur praktis terkait manajemen foto, seperti cloud backup dan penyortiran otomatis dengan teknologi pengenalan obyek. Di dalamnya juga ada fasilitas editing foto sederhana yang bisa dipakai untuk melakukan touch-up secara cepat. Namun, ragam dan fungsi tool yang tersedia relatif terbatas.2. Layout from InstagramInstagram Tampilan aplikasi Layout from InstagramIngin membuat kolase dari beberapa foto untuk diunggah ke media sosial? Aplikasi Layout yang merupakan spin-off dari layanan photo sharing Instagram bisa membantu mewujudkannya.Layout bisa memuat hingga sembilan foto dalam satu frame. Pengguna dapat memilih jenis tata letak dan menukar-nukar posisi foto hingga merasa puas sebelum membagi hasilnya.Selain Layout, toko aplikasi Play Store banyak menyimpan aplikasi-aplikasi lain dengan fungsi serupa yang telah lebih dahulu hadir.",29 April 2016
Polisi Ungkap Penyebab Tewasnya Pria Misterius di Kantor Apple,"KOMPAS.com - Misteri perihal meninggalnya seorang pria di kantor pusat Apple akhirnya terjawab sudah. Baik identitas maupun penyebab tewasnya pria tersebut kini sudah diketahui. Berdasarkan kicauan dari Matt Keller, seorang reporter dari ABC7 yang terus mengikuti kasus tersebut, pria tersebut diketahui bernama Edward Mackowiak. 

Medical Examiner determined 25 yr old #Apple employee Edward Mackowiak's death was a suicide.
— Matt Keller (@MattKellerABC7) April 29, 2016
Saat ini, ia baru berusia 25 tahun dan diketahui terdaftar sebagai karyawan Apple. Tidak diketahui pastinya posisi Mackowiak di Apple.Namun, berdasarkan informasi di LinkedIn dan Twitter, Mackowiak dituliskan bekerja sebagai software engineer di Apple. Saat ini, informasi tentang pekerjaan itu sudah dihapus di kedua situs tersebut. Baca: Pria Misterius Ditemukan Tewas di Kantor Pusat Apple Apa penyebab meninggalnya pria muda ini? Sebagaimana KompasTekno rangkum dari ABC News, Jumat (29/4/2016), berdasarkan hasil otopsi, diketahui bahwa Mackowiak ternyata bunuh diri. Andrea Urena, Sheriff dari kepolisian Santa Clara County, membeberkan bahwa pihak kepolisian menemukan adanya luka tembak di bagian kepala. Di sebelah jenazah sendiri, memang ditemukan sepucuk senjata api.  Pernyataan ApplePihak Apple sendiri sudah mengeluarkan pernyataan resmi perihal kasus ini. Perusahaan teknologi yang berkantor pusat di Cupertino ini mengaku sangat sedih atas kejadian tersebut.""Kami berduka karena kehilangan tragis dari seorang rekan kerja muda dan berbakat. Pikiran dan simpati terdalam diberikan kepada keluarga dan temannya, termasuk orang banyak yang bekerja bersamanya di Apple,"" ujar juru bicara Apple.""Kami akan bekerja sebisa yang kami lakukan untuk mendukung mereka di waktu sulit ini,"" imbuhnya. Sebelumnya, ada laporan insiden yang masuk pada pukul 08.35 pagi waktu setempat di kampus Apple di jalan 1 Infinite Loop. Laporan pertama yang masuk, tentang seorang karyawati Apple yang terluka di bagian kepala. Wanita itu kemudian diamankan oleh petugas ke luar gedung.Dua menit kemudian, petugas berkata di radio bahwa seorang pria, yang kemudian diketahui sebagai Mackowiak, ditemukan tewas di salah satu ruang pertemuan dengan sepucuk pistol di dekatnya.   Laporan berikutnya menyebutkan tidak ada kaitannya antara wanita tersebut dengan Mackowiak.",29 April 2016
Kemenkominfo Rilis Rancangan Aturan untuk Google dkk,"KOMPAS.com - Kementerian Komunikasi dan Informatika (Kemenkominfo) merilis naskah Rancangan Peraturan Menteri (Permen) tentang Penyediaan Layanan Aplikasi dan/atau Konten Melalui Internet.Jika sudah disahkan, naskah tersebut akan menjadi Permen yang mengatur eksistensi Facebook, WhatsApp, Google, Netflix, dan layanan sejenisnya.Dengan kata lain, seluruh layanan over the top (OTT) atau yang berjalan menumpang di jaringan internet harus mengikuti aturan itu.Aspek yang akan diatur antara lain berupa penyediaan layanan, pusat kontak informasi, penyimpanan data, ganti rugi pada konsumen, pengawasan dan pengendalian, serta sanksi.""Pengaturan itu sudah disusun dalam bentuk draft Peraturan Menteri Kominfo dan telah dilakukan harmonisasi,"" ujar Kepala Pusat Informasi dan Hubungan Masyarakat, Kemenkominfo, Ismail Cawidu dalam keterangan resmi pada KompasTekno, Jumat (29/4/2016).""Untuk keberlangsungan dan kesempurnaannya, serta mengakomodir berbagai masukan dari berbagai pihak, maka Kementerian Kominfo akan melakukan uji publik,"" imbuhnya.Detail mengenai naskah Permen tersebut dapat dilihat melalui tautan berikut ini.Naskah aturan ini belum disahkan dan masih dapat berubah seiring berjalannya proses uji publik. Namun ada sejumlah poin yang patut dicatat.Harus Berbadan Hukum Tetap (BUT)Penyedia layanan OTT baik lokal maupun asing, seperti Facebook, Netflix, Google, wajib membuat BUT. Selain itu, perusahaan juga harus mendaftarkan layanannya ke Badan Regulasi Telekomunikasi Indonesia (BRTI).Sensor kontenSemua konten yang disediakan oleh layanan OTT wajib disaring sesuai dengan ketentuan perundang-undangan. Tidak boleh ada pornografi, radikalisme, kekerasan, atau ujaran kebencian di dalamnya.Server di IndonesiaLayanan OTT mesti menggunakan protokol internet Indonesia dan menempatkan sebagian server mereka dalam data center yang berada di dalam negeri. Tidak disebutkan apakah data center harus milik sendiri atau diperbolehkan menyewa.Boleh disadapPemerintah meminta jaminan bahwa penegak hukum diperbolehkan menyadap informasi atau mengambil alat bukti sesuai keperluan penyidikan atau penyelidikan perkara pidana.Sistem pembayaran nasionalKhusus untuk layanan berbayar, pemerintah meminta agar OTT memakai sistem pembayaran nasional yang berbadan hukum Indonesia.Kerja sama dengan operatorOTT yang menawarkan layanan serupa atau subtitutif dengan layanan telekomunikasi wajib bekerja sama dengan operator. Selain itu OTT tersebut juga wajib menjadi penyelenggara jasa telekomunikasi. Layanan telekomunikasi yang dimaksud seperti chatting (WhatsApp dan BBM) dan panggilan internet (misalnya Skype).",29 April 2016
Review Zenfone 2 Laser Ponsel 4G Berkamera Prima,"KOMPAS.com - Asus Zenfone 2 mungkin adalah seri ponsel dengan ""anak"" paling banyak. Pada debut pertamanya, smartphone kelas menengah tersebut hadir dalam empat varian sekaligus.Tak berhenti sampai di situ, Zenfone 2 kembali ""beranak"" pada akhir 2015 lalu. Masing-masing dinamai Zenfone 2 Deluxe dan Zenfone 2 Laser.Varian ""Deluxe"" dan ""Laser"" pun tak hadir tunggal. Keduanya punya sub-varian dengan spesifikasi bertingkat dari yang paling unggul hingga standar. Pembedanya terlihat dari ukuran layar, jenis prosesor, kapasitas RAM, kualitas kamera, dan ruang penyimpanan internal.Kali ini, KompasTekno akan mengulik salah satu varian Zenfone 2 Lase dengan nama model ZE550KL yang memiliki layar 5,5 inci.
Desain hampir identikSepintas, wujud Zenfone 2 Laser identik dengan Zenfone 2 yang lebih dulu hadir pada pertengahan 2015. Smartphone ini masih mengusung layar 5,5 inci dengan desain ergonomis khas lini Zenfone.Saat digenggam, Zenfone 2 Laser terasa pas di tangan karena punggungnya melengkung sesuai kepalan. Tekstur garis horizontal menambah kesan elegan pada ponsel berbahan plastik tersebut.Ciri khas utamanya adalah ketersediaan autofokus ""laser"". Fitur tersebut diklaim membuat kameranya mampu mengunci fokus dengan cepat. Sensor laser ini diletakkan berdampingan dengan lensa kamera 13 megapiksel dan dual-flash LED.
Oik Yusuf Membuka kover belakang Zenfone 2 Laser 5,5 inciPembeda lainnya juga bisa dilihat saat membuka cover punggung ponsel. Jika Zenfone 2 mematrikan batu baterai yang menyatu dengan tubuh ponsel (unibody), maka Zenfone 2 Laser memilih jalan sebaliknya.Unit baterai bisa dicopot dan diganti yang baru. Hal ini menjawab kekhawatiran beberapa orang yang menganggap ponsel dengan baterai unibody lebih rentan rusak.Selain baterai, ada juga slot MicroSD dan slot SIM tambahan bagi pengguna yang ingin mengaktifkan dua nomor sekaligus pada ponselnya.
Zenfone 2 Laser sudah mendukung konektivitas 4G di Indonesia dan bisa tersambung ke jaringan seluler berkecepatan tinggi itu melalui FDD-LTE band 20 (800 MHz), 5 (850 MHz), 8 (900 MHz), 3 (1.800 MHz), 2 (1.900 MHz), 1 (2100 MHz), dan 7 (2.600 MHz). Kecepatan transfer datanya bisa mencapai 150 Mbps dengan dukungan LTE Cat. 4.Untuk tombol penguncian, ""Zenfone 2 Laser"" masih memilih sisi atas ponsel sebagai landasan yang tepat. Tombol penguncian dibuat sejajar dengan konektor audio 3,5 mm.Bagi sebagian orang, tombol tersebut cukup sulit diakses dengan satu tangan. Untuk itu, Asus mempertahankan kemampuan mengetuk layar dua kali untuk membuka kunci ponsel. Dengan ini, pengguna tak perlu sering-sering mengakses tombol penguncian di sisi atas.
Oik Yusuf Bagian bawah Zenfone 2 Laser 5,5 inciMenilik ke sisi bawah, ada port USB bertengger untuk pengisian daya sekaligus transfer data. Sementara itu, sisi kanan dan kiri ponsel bersih dari tombol.Tampilan depan Zenfone 2 Laser benar-benar mirip dengan pendahulunya. Bentangan layar berukuran phablet masih dibalut bingkai hitam mengkilap dengan logo ""Asus"" pada pucuknya.Di sisi kanan logo tersemat lensa kamera selfie 5 megapiksel, berdekatan dengan kisi-kisi sumber suara untuk mendengar panggilan.Tiga tombol halus (soft button) terpatri di bawah layar. Fungsinya sebagai navigasi utama mengoperasikan perangkat. Ketiga tombol dilindungi ''dagu'' berbahan metal dengan tekstur khas Zenfone yang membentuk setengah lingkaran.Autofokus ""laser""Seperti disinggung sebelumnya, karakter utama Zenfone 2 Laser terletak pada kamera yang dilengkapi autofokus ""laser"". Hal ini mengindikasikan bahwa Zenfone 2 Laser diperuntukkan bagi mereka yang gemar berburu foto.Pasalnya, autofokus ""laser"" diklaim mampu mengunci fokus dalam kurun waktu kurang dari 0,03 detik.
Gambar yang dihasilkan pun, menurut pengamatan KompasTekno, tampak lebih tajam dibandingkan pendahulunya. Padahal, sensor kamera kedua ponsel sama-sama memiliki resolusi 13 megapiksel dengan bukaan f/2.0.",29 April 2016
Video YouTube Dicuri Kreator Bisa Tetap Dapat Uang,"KOMPAS.com — Sengketa hak cipta konten di YouTube sudah jadi makanan sehari-hari. YouTube akhirnya mengambil langkah progresif untuk menumpas masalah tersebut.
Tujuannya agar pengunggah video YouTube alias YouTubers yang orisinal mendapatkan pendapatan sesuai banyaknya iklan dan penonton yang menikmati videonya.
Jika ada orang jahil yang memperdebatkan video tersebut sebagai miliknya, sistem YouTube akan menginvestigasi kebenarannya secara serius.
""Selama ini, video yang hak ciptanya bermasalah tak bisa mengumpulkan pendapatan. Hal ini tentu merugikan kreator aslinya,"" kata perwakilan YouTube, sebagaimana dilaporkan Eurogamer dan dihimpun KompasTekno, Jumat (29/4/2016).
Ke depan, video sengketa akan tetap meraup pendapatan. Hanya, selama YouTube menginvestigasi kebenaran hak cipta karya, pemasukan video bakal dibekukan.
Setelah proses investigasi selesai dan kreator asli diketahui, barulah pendapatan yang terkumpul dicairkan dan diberikan kepada yang berhak.
""Kami percaya pada keadilan dan yakin, sistem baru ini akan menciptakan perubahan nyata,"" demikian dituturkan oleh perwakilan YouTube.
Eurogamer Sistem baru YouTube agar kreator asli memperoleh haknyaSelain itu, YouTube juga akan kaji Content ID secara berkala. Content ID adalah sertifikasi yang diajukan YouTubers agar video yang diunggah oleh akunnya diakui keasliannya.
Jika sebuah Content ID terbukti beberapa kali mengklaim karya orang lain sebagai karyanya, YouTube sudah menyiapkan sanksi khusus.
""Kami punya tim solid yang memonitor Content ID,"" ujar perwakilan dari layanan yang berada di bawah naungan Google tersebut.
Sistem ini akan hadir dalam waktu dekat. YouTube masih enggan mengumbar tanggal tepatnya. ""Beberapa bulan ke depan."" Hanya itu yang dikatakan.",29 April 2016
Instagram Resmi Hadir di Ponsel Windows 10,"KOMPAS.com - Sempat beberapa lama berstatus “beta”, aplikasi Instagram versi final akhirnya resmi tersedia untuk perangkat smartphone Windows 10 Mobile.Pengguna ponsel berbasis sistem operasi teranyar itu kini bisa mengunduh Instagram dari toko aplikasi Windows Store. Kemampuan dan fitur Instagram Windows 10 sama dengan aplikasi serupa di iOS dan Android. “Tim di Instagram merilis Instagram untuk Windows 10 Mobile dengan berbagai fitur favorit -termasuk Direct Messaging, Search dan Explore yang diperbarui, Video, dan Account Switching,” tulis Microsoft dalam sebuah posting blog, sebagaimana dirangkum KompasTekno, Jumat (29/4/2016).Selain itu, Instagram di Windows 10 Mobile turut mendukung fitur Live Tiles ala sistem operasi tersebut. Pengguna bisa menyematkan aplikasi Instagram di start screen sehingga aneka notifikasi akan langsung terlihat.Instagram versi Windows 10 Mobile bisa didapatkan melalui tautan berikut ini. 
Microsoft Tampilan aplikasi Instagram di Windows 10 mobileAplikasi Facebook dan Messenger BaruBersama dengan kehadiran Instagram, aplikasi Facebook dan Messenger versi baru ikut resmi dirilis untuk platform Windwos 10 desktop dan tablet.Lewat aplikasi Facebook, pengguna bisa mengakses berbagai fitur seperti News Feed, menambah sticker di kolom komentar, dan membubuhi reactions (Like) pada posting pengguna lain.Adapun Messenger untuk Windows 10 bisa menampilkan notifikasi di desktop sehingga pengguna tak melewatkan obrolan dari teman. Messenger dan Facebook di Windows 10 turut mendukung fitur Live Tlles.Facebook untuk Windows 10 akan menggantikan aplikasi Facebook desktop versi sebelumnya. Microsoft menjanjikan pengguna smartphone Windows 10 Mobile akan segera kebagian aplikasi Facebook versi baru ini",29 April 2016
10 Miliar Video Ditonton di Snapchat Setiap Hari,"KOMPAS.com — Tak kurang dari 10 miliar video ditonton di Snapchat tiap harinya. Angka itu meningkat signifikan dari 8 miliar video per hari pada Februari 2016 lalu.Menurut media sosial berlogo hantu tersebut, lebih dari sepertiga pengguna Snapchat menciptakan Stories. Maksudnya, mereka mengunggah foto dan video kehidupan mereka selama 24 jam secara intens.Mulai dari bangun tidur, hendak mandi, berangkat sekolah atau kuliah, bersosialisasi dengan teman, mendengarkan lagu, menonton film, makan, hingga kembali ke tempat tidur.Mayoritas pengguna Snapchat juga lebih sering mengunggah video ketimbang foto. Layanan bernuansa kuning tersebut diklaim mengubah cara hidup remaja zaman sekarang.Tak heran, Facebook turut masuk ke lahan Snapchat. Jejaring sosial dengan basis pengguna aktif 1,65 juta orang tersebut mulai gencar mengembangkan fitur video.Tahun ini, fitur video langsung alias live video digadang-gadang sebagai fitur prioritas Facebook. Fitur tersebut memungkinkan pengguna berekspresi lewat konten video secara real time.Snapchat bakal tetap unggulMeski upaya Facebook terhitung ambisius, para analis memprediksi, Snapchat akan terus memimpin kancah media sosial berbasis video. Hal ini ditilik dari perbedaan mekanisme Snapchat dan Facebook dalam memperlakukan konten video itu sendiri.""Pada Snapchat, percakapan tak hanya melibatkan foto dan video, tetapi justru percakapan dimulai dengan foto dan video,"" kata analis SunTrust Robinson Humphrey, Robert Pack, sebagaimana dilaporkan Bloomberg dan dihimpun KompasTekno, Jumat (29/4/2016).Menurut Pack, Facebook ataupun Twitter melihat video hanya sebagai pelengkap, bukan elemen utama berkomunikasi. Selain itu, kedua platform masih fokus menghitung banyaknya pengunjung dan waktu yang dihabiskan di media sosial mereka.Atas dalih tersebut, Pack dan beberapa analis lainnya yakin, kekuatan video Snapchat tak akan dilengserkan Facebook dan Twitter. Setidaknya, proses itu tak akan mudah.Snapchat saat ini memiliki lebih dari 100 juta pengguna aktif harian. Rata-rata dari mereka menghabiskan waktu 25 menit hingga 30 menit untuk melihat-lihat konten teman.",29 April 2016
Maret 2017 Nintendo Rilis Konsol Game NX,"KOMPAS.com - Nintendo mulai membeberkan sedikit bocoran informasi seputar konsol baru yang sedang dikembangkannya, NX. Konsol tersebut diumumkan akan dirilis pada Maret 2017 mendatang di seluruh dunia.Informasi mengenai keberadaan konsol baru itu, sebagaimana dilansir KompasTekno dari Kotaku, Jumat (29/4/2016), dimuat dalam laporan keuangan terbaru Nintendo.“Kami saat ini sedang mengembangkan sebuah konsol game yang disebut sebagai NX. Konsol ini menghadirkan konsep baru dan akan dirilis Maret 2017 mendatang,” berikut bunyi pernyataan dalam laporan tersebut.Ketika ditanya mengenai wujud Nintendo NX, Presiden Nintendo Tatsumi Kimishima enggan memberikan penjelasan mendetail. Dia hanya mengindikasikan bahwa konsol yang dimaksud bukanlah pewaris 3DS atau Wii U.“Ini adalah hardware yang dibuat dengan cara berpikir baru. Saya akan mengumumkan detil-detilnya spesifikasi dan cara kerjanya di waktu lain, pada tahun ini,” ujar Kimishima.Soal penamaan, Nintendo juga menyebutkan bahwa NX hanyalah nama kode yang digunakan selama masa pengembangan. Nama resmi saat kehadiran di pasaran nanti masih belum diketahui. Dijelaskan juga, perusahaan tidak meluncurkan NX di tahun ini juga karena mesti menunggu pengembangan ekosistem game yang mendukung konsol tersebut. Perusahaan ingin memastikan bahwa saat pengguna membeli NX, sudah ada banyak game yang bisa dimainkan.Kehadiran NX bisa jadi akan memengaruhi lini produk Nintendo saat ini. Perusahaan asal Jepang itu kemungkinan akan menghentikan produksi Wii U dan mengalihkan fokus pemasaran pada NX semata.",29 April 2016
Yahoo Dilego Melalui Situs Iklan Baris,"KOMPAS.com - Yahoo belum juga keluar dari masa sulit. Bisnisnya mandek, ditandai dengan PHK karyawan dan penutupan kantor cabang di beberapa negara.Di tengah kondisi yang sedang terpuruk, beberapa perusahaan besar berniat mengakuisisi Yahoo. Mulai dari perusahaan teknologi hingga perusahaan media.Selama ini Yahoo belum menentukan pilihan tegas soal akuisisi. Namun, hal mengejutkan terlihat pada situs iklan baris Craigslist, sebagaimana dilaporkan Mashable dan dihimpun KompasTekno, Jumat (29/4/2016).Ada iklan penjualan Yahoo terpampang nyata di situs tersebut. Selama ini, Craigslist dikenal sebagai situs untuk mengiklankan penjualan rumah, barang, jasa, tiket konser, dan iklan-iklan pribadi.Pada iklannya, Yahoo disebut akan dijual seharga 8 milliar dollar AS atau sekitar Rp 105 triliun. Harga bahkan bisa dinego.""Temuan langka, perusahaan internet ini kini tersedia untuk publik,"" begitu tertera pada iklan baris.Hanya guyonanSetelah ditelusuri, iklan tersebut ternyata hanya guyonan atau kerap disebut prank. Yahoo masih galau menjual perusahaannya ke perusahaan besar, apalagi ke publik luas lewat Craigslist.""Barang cantik dalam kondisi baik, terlihat bekas pemakaian tapi bisa diperbaiki oleh tangan tepat berikutnya. Sayangnya, pemilik aslinya tak lagi bisa memeliharanya,"" kata sang pengiklan yang tentu saja tak serius.Pengiklan juga menyertakan promosi lainnya, yakni total paket yang akan diberikan ke pembeli. Paket tersebut antara lain arsip foto seksi selebrita Kim Kardashian, layanan foto FLickr, layanan blog Tumblr, kafetaria, aplikasi bawaan Yahoo, dan pengguna Yahoo yang disebut kira-kira 1 miliar orang.Selengkapnya, silakan cek di iklan baris Yahoo pada Craigslist.",29 April 2016
Mantan Bos Motorola Bakal Bangun Divisi Hardware Baru Google,"KOMPAS.com - Selama bertahun-tahun Google kesulitan menangani aneka macam pengembangan hardware yang beragam dan berjalan secara terpisah.Nantinya, aneka macam proyek pengembangan perangkat keras mungkin disatukan di bawah divisi hardware baru yang akan segera didirikan. Dugaan ini mengemuka setelah mantan presiden Motorola, Rick Osterloh, meninggalkan perusahaan yang kini dimiliki Lenovo tersebut. Osterloh, sebagaimana dirangkum KompasTekno dari Recode, Jumat (29/4/2016), kemudian berlabuh kembali di Google untuk mendirikan divisi hardware baru di perusahaan raksasa internet itu.Divisi baru pimpinan Osterloh disebut bakal menyatukan aneka proyek hardware dan gadget yang dikembangkan Google, yakni Nexus, Chromecast, Consumer Hardware (antara lain laptop Chromebook), dan OnHub (wireless router).Google Advanced Technology and Projects (ATAP) yang kerap bereksperimen dengan teknologi baru dan ponsel modular Project Ara, berikut Google Glass, disinyalir juga akan bernaung di divisi hardware.Dengan menyatukan segala inisiatif hardware di bawah satu payung, diharapkan para rekanan bisa lebih mudah dalam bekerja sama dengan Google. Osterloh sendiri memulai karir selagi Motorola berada di bawah kepemilikian Google. Dia naik jabatan dari kepala manajemen produk menjadi presiden dan tetap menjabat kala Motorola dilego ke Lenovo pada 2014.Bulan lalu, Osterloh hengkang dari Lenovo setelah perusahaan China tersebut melakukan reorganisasi.",29 April 2016
WhatsApp Bakal Bisa Kirim File Apa Saja,"KOMPAS.com — WhatsApp belakangan rajin menambah fitur baru. Pada awal April, layanan pesan instan itu menerapkan enkripsi end-to-end untuk pengamanan ekstra. Sebelumnya, pada awal Maret, telah lebih dulu diterapkan fitur berbagi dokumen.Nah, tak lama lagi, jenis dokumen yang bisa dikirim lewat WhatsApp bakal bertambah lengkap. Perusahaan tersebut disinyalir berencana menambah dukungan untuk sharing file terkompresi berformat Zip.Ada juga kemungkinan pengguna bisa mengirim file dalam format apa pun asalkan file tersebut dikompresi dalam bentuk Zip.Baca: Tanda WhatsApp Sudah Aman Dipakai Ngobrol Rahasia Dirangkum KompasTekno dari PhoneArena, Jumat (29/4/2016), kabar tersebut muncul menyusul beredarnya sebuah screenshot aplikasi WhatsApp versi baru yang tengah dikembangkan.File Zip memungkinkan pengguna menyematkan banyak file sekaligus dalam sekali kirim, misalnya dengan mengompres 10 foto menjadi 1 file Zip sehingga lebih praktis. Karena sifatnya yang terkompresi, ukuran file pun ikut berkurang sehingga menghemat pemakaian data internet.
Phone Radar Screenshot aplikasi WhatsApp versi baru yang masih dalam pengembangan, memperlihatkan dukungan untuk file Zip WhatsApp saat ini baru mendukung pengiriman file dengan beberapa format, sepert PDF, VCF, DOC, dan DOCX. Bakal bisa telepon kembaliSelain dukungan sharing file Zip, WhatsApp juga diduga sedang mengembangkan fitur ""Call Back"". Pengguna bisa langsung menelepon kembali kontak yang melakukan missed-call tanpa perlu membuka aplikasi WhatsApp.Caranya adalah dengan menyentuh tombol missed-call WhatsApp yang muncul di notification bar.Baca: Begini Cara Membuat Huruf di WhatsApp Jadi Bold dan Italic WhatsApp agaknya turut berencana menambah fitur voicemail tambahan untuk perangkat iOS, yakni ""Record Voice Mail"" dan ""Send Voice Mail"".Sekarang WhatsApp belum bisa dipakai mengirim file Zip, melakukan call back instan, ataupun mengirim voicemail. Fitur-fitur tersebut agaknya baru akan ditambahkan dalam update yang bakal segera dirilis.",29 April 2016
